ID,Source,TMC,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-2214,MapQuest,201.0,2,2016-07-05 22:32:15,2016-07-05 23:47:15,38.651794,-121.063103,,,0.0,Accident on Vine St at Town Center Blvd.,2047.0,Vine St,R,El Dorado Hills,El Dorado,CA,95762-7121,US,US/Pacific,KMHR,2016-07-05 22:45:00,60.8,,68.0,29.89,10.0,SW,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2215,MapQuest,201.0,3,2016-07-05 22:51:15,2016-07-06 00:06:15,37.987347,-121.344704,,,0.0,Accident on I-5 Southbound at Exit 476 March Ln.,,I-5 S,R,Stockton,San Joaquin,CA,95219,US,US/Pacific,KSCK,2016-07-05 22:55:00,66.0,,54.0,29.89,10.0,WNW,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2216,MapQuest,201.0,2,2016-07-05 23:28:23,2016-07-05 23:58:23,38.529095,-121.470215,,,0.0,Accident on 26th Ave Southbound in Sacramento.,3465.0,26th Ave,L,Sacramento,Sacramento,CA,95820,US,US/Pacific,KSAC,2016-07-05 23:53:00,57.9,,78.0,29.89,10.0,South,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2217,MapQuest,201.0,2,2016-07-05 23:49:09,2016-07-06 00:34:09,39.447063,-123.385353,,,0.0,Accident on Sherwood Rd at Lupine Dr.,2099.0,Lupine Dr,L,Willits,Mendocino,CA,95490-8035,US,US/Pacific,KUKI,2016-07-05 23:56:00,66.0,,47.0,29.9,10.0,South,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2218,MapQuest,201.0,2,2016-07-05 23:56:38,2016-07-06 00:26:38,37.807072,-122.475616,,,0.0,Accident on US-101 Golden Gate Brg Southbound at Exit 439 Transit Transfer Facility.,,Golden Gate Brg S,R,San Francisco,San Francisco,CA,94129,US,US/Pacific,KSFO,2016-07-05 23:56:00,57.0,,77.0,29.98,10.0,Calm,,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2219,MapQuest,201.0,2,2016-07-05 23:55:17,2016-07-06 00:25:17,38.021812,-121.96077,,,0.0,Accident on CA-4 Eastbound at Exit 19 Willow Pass Rd.,,CA-4 E,R,Pittsburg,Contra Costa,CA,94565,US,US/Pacific,KCCR,2016-07-05 23:53:00,57.9,,72.0,29.9,10.0,SSW,18.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2220,MapQuest,201.0,2,2016-07-06 00:04:49,2016-07-06 01:19:49,37.552635,-122.295593,,,0.0,Accident on US-101 Southbound at Exit 414B CA-92.,,Bayshore Fwy S,R,San Mateo,San Mateo,CA,94403,US,US/Pacific,KSQL,2016-07-06 00:15:00,57.2,,77.0,29.99,10.0,West,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2221,MapQuest,343.0,2,2016-07-06 00:23:39,2016-07-06 01:23:39,37.983276,-122.041641,,,0.0,Right hand shoulder blocked due to accident now on the shoulder on CA-242 Southbound at Exit 1C Concord Ave.,,CA-242 S,R,Concord,Contra Costa,CA,94520,US,US/Pacific,KCCR,2016-07-06 00:53:00,57.9,,72.0,29.9,10.0,SSW,18.4,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2222,MapQuest,201.0,2,2016-07-06 00:22:43,2016-07-06 01:22:43,38.017952,-121.894058,,,0.0,Accident on CA-4 Eastbound at Exit 23 California Ave. On the median.,,CA-4 E,R,Pittsburg,Contra Costa,CA,94565,US,US/Pacific,KCCR,2016-07-06 00:53:00,57.9,,72.0,29.9,10.0,SSW,18.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2223,MapQuest,201.0,2,2016-07-06 00:27:52,2016-07-06 01:12:52,38.717106,-120.765411,,,0.0,Accident car fire and grass fire on Cedar Ravine Rd at Texas Hill Rd.,3916.0,Cedar Ravine Rd,R,Placerville,El Dorado,CA,95667-8455,US,US/Pacific,KPVF,2016-07-06 00:35:00,64.4,,59.0,29.99,10.0,ESE,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2224,MapQuest,201.0,2,2016-07-06 00:54:18,2016-07-06 01:24:18,37.969894,-121.922874,,,0.0,Accident on Kirker Pass Rd at Hess Rd.,,Hess Rd,R,Concord,Contra Costa,CA,94521,US,US/Pacific,KCCR,2016-07-06 00:53:00,57.9,,72.0,29.9,10.0,SSW,18.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2225,MapQuest,201.0,2,2016-07-06 00:51:04,2016-07-06 01:36:04,38.661057,-121.364296,,,0.0,Accident on Madison Ave at Hillsdale Blvd.,5198.0,Hillsdale Blvd,R,Sacramento,Sacramento,CA,95842-3522,US,US/Pacific,KMCC,2016-07-06 00:55:00,59.0,,72.0,29.91,8.0,SSE,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2226,MapQuest,241.0,2,2016-07-06 01:38:07,2016-07-06 02:38:07,38.106026,-122.219177,,,0.0,Lane blocked due to accident on Springs Rd both ways at Thelma Ave.,1099.0,Thelma Ave,L,Vallejo,Solano,CA,94591-5522,US,US/Pacific,KAPC,2016-07-06 01:54:00,54.0,,90.0,29.92,10.0,Calm,,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2227,MapQuest,201.0,2,2016-07-06 02:31:58,2016-07-06 03:31:58,37.691395,-122.10881,,,0.0,Accident on 168th Ave both ways at CA-185 14th St.,16796.0,E 14th St,R,San Leandro,Alameda,CA,94578-2404,US,US/Pacific,KHWD,2016-07-06 02:54:00,59.0,,72.0,29.99,10.0,West,9.2,,Mostly Cloudy,False,False,True,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Night
A-2228,MapQuest,241.0,2,2016-07-06 02:41:31,2016-07-06 03:41:31,37.391228,-122.06842,,,0.0,One lane blocked due to accident and vehicles spun around on CA-85 Northbound at Evelyn Ave.,,W Evelyn Ave,R,Mountain View,Santa Clara,CA,94041,US,US/Pacific,KNUQ,2016-07-06 02:56:00,55.9,,84.0,29.99,10.0,SE,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2229,MapQuest,406.0,3,2016-07-06 06:22:55,2016-07-06 07:52:55,37.825668,-122.275093,,,0.0,Entry ramp closed due to building fire and smoke blowing across the road on I-580 Westbound at W Macarthur Blvd.,3484.0,Market St,R,Emeryville,Alameda,CA,94608-4322,US,US/Pacific,KOAK,2016-07-06 05:53:00,57.0,,77.0,29.98,10.0,WSW,11.5,,Mostly Cloudy,False,False,True,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
A-2230,MapQuest,201.0,3,2016-07-06 07:28:09,2016-07-06 08:13:09,38.48119,-121.51075,,,0.0,Right hand shoulder blocked due to accident on I-5 Northbound at Pocket Rd.,,I-5 S,R,Sacramento,Sacramento,CA,95831,US,US/Pacific,KSAC,2016-07-06 07:53:00,59.0,,78.0,29.93,10.0,SW,5.8,,Clear,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2231,MapQuest,201.0,2,2016-07-06 08:13:40,2016-07-06 08:58:40,37.152908,-121.652679,,,0.0,Accident on US-101 Northbound at Exit 367 Cochrane Rd.,,S Valley Fwy S,R,Morgan Hill,Santa Clara,CA,95037,US,US/Pacific,KE16,2016-07-06 08:15:00,55.4,,82.0,30.03,10.0,SE,8.1,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2232,MapQuest,201.0,3,2016-07-06 08:41:18,2016-07-06 09:11:18,37.549759,-122.025047,,,0.0,Accident on I-880 Northbound at Exit 19 CA-84 Thornton Ave. On exit ramp.,,CA-84 W,R,Newark,Alameda,CA,94560,US,US/Pacific,KPAO,2016-07-06 08:47:00,62.6,,68.0,30.0,10.0,NNE,6.9,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2233,MapQuest,201.0,3,2016-07-06 08:42:52,2016-07-06 09:12:52,37.546719,-122.022758,,,0.0,Shoulder blocked on exit ramp due to accident on I-880 Northbound at Exit 19 / CA-84 Thornton Ave.,,Thornton Ave,R,Fremont,Alameda,CA,94536,US,US/Pacific,KPAO,2016-07-06 08:47:00,62.6,,68.0,30.0,10.0,NNE,6.9,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2234,MapQuest,247.0,2,2016-07-06 08:35:36,2016-07-06 09:05:36,38.018745,-121.942886,,,0.0,Delays due to accident on Bailey Rd at CA-4.,,CA-4 E,R,Pittsburg,Contra Costa,CA,94565,US,US/Pacific,KCCR,2016-07-06 08:53:00,62.1,,62.0,29.93,10.0,South,16.1,,Partly Cloudy,False,False,False,False,False,False,True,False,True,False,False,False,False,Day,Day,Day,Day
A-2235,MapQuest,201.0,2,2016-07-06 08:44:07,2016-07-06 09:14:07,38.101742,-121.178413,,,0.0,Accident on CA-88 at Harney Ln.,11237.0,E Harney Ln,L,Lodi,San Joaquin,CA,95240-9475,US,US/Pacific,KSCK,2016-07-06 08:55:00,68.0,,56.0,29.94,10.0,Variable,5.8,,Clear,True,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2236,MapQuest,201.0,2,2016-07-06 09:01:21,2016-07-06 09:31:21,37.66254,-122.386086,,,0.0,Accident on Gull Dr at Oyster Point Blvd.,340.0,Oyster Point Blvd,R,South San Francisco,San Mateo,CA,94080-1912,US,US/Pacific,KSFO,2016-07-06 08:56:00,55.9,,80.0,30.01,10.0,WSW,13.8,,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,True,True,False,Day,Day,Day,Day
A-2237,MapQuest,201.0,3,2016-07-06 09:07:35,2016-07-06 09:37:35,37.559978,-122.034531,,,0.0,Lane blocked on exit ramp to one due to accident on I-880 Northbound at Exit 19 CA-84 Thornton Ave.,,CA-84 W,R,Newark,Alameda,CA,94560,US,US/Pacific,KPAO,2016-07-06 08:47:00,62.6,,68.0,30.0,10.0,NNE,6.9,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2238,MapQuest,201.0,3,2016-07-06 09:49:39,2016-07-06 10:19:39,37.750099,-122.39225,,,0.0,Right hand shoulder blocked due to accident on I-280 Southbound at Exit 55 Cesar Chavez.,,Cesar Chavez,R,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2016-07-06 09:53:00,57.9,,75.0,30.02,10.0,WSW,12.7,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2239,MapQuest,201.0,2,2016-07-06 09:45:41,2016-07-06 10:15:41,37.63028,-122.115051,,,0.0,Right hand shoulder blocked due to accident on CA-92 Jackson St Westbound at Exit 25A Industrial Blvd.,,W Jackson St,R,Hayward,Alameda,CA,94545,US,US/Pacific,KHWD,2016-07-06 09:54:00,60.1,,67.0,30.04,10.0,West,9.2,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2240,MapQuest,201.0,2,2016-07-06 09:43:55,2016-07-06 10:13:55,37.275826,-121.94632,,,0.0,Accident on CA-17 Southbound at Exit 23 Camden Ave.,,CA-17 S,R,Campbell,Santa Clara,CA,95008,US,US/Pacific,KSJC,2016-07-06 09:53:00,66.0,,56.0,30.0,10.0,Variable,4.6,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2241,MapQuest,201.0,2,2016-07-06 09:35:20,2016-07-06 10:20:20,36.760738,-121.751297,,,0.0,Accident on CA-183 Merritt St at Wood St.,11426.0,Merritt St,L,Castroville,Monterey,CA,95012-3021,US,US/Pacific,KSNS,2016-07-06 09:53:00,61.0,,70.0,30.06,10.0,West,6.9,,Mostly Cloudy,True,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2242,MapQuest,201.0,3,2016-07-06 09:57:59,2016-07-06 10:27:59,37.825649,-122.304092,,,0.0,Accident on I-80 Westbound at Exits 8A 8B I-880.,,I-80 W,R,Oakland,Alameda,CA,94607,US,US/Pacific,KOAK,2016-07-06 09:53:00,57.9,,75.0,30.02,10.0,WSW,12.7,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2243,MapQuest,201.0,3,2016-07-06 10:04:05,2016-07-06 10:34:05,38.525612,-121.521439,,,0.0,Right hand shoulder blocked due to accident on I-5 Northbound at Exit 515 Seamas Ave.,,Seamas Ave,R,Sacramento,Sacramento,CA,95822,US,US/Pacific,KSAC,2016-07-06 09:53:00,66.9,,59.0,29.95,10.0,WSW,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2244,MapQuest,201.0,3,2016-07-06 10:11:49,2016-07-06 10:56:49,37.831749,-122.003883,,,0.0,Right hand shoulder blocked due to accident on I-680 Northbound at Exit 40 El Cerro Blvd.,,I-680 N,R,Danville,Contra Costa,CA,94526,US,US/Pacific,KCCR,2016-07-06 09:53:00,64.0,,58.0,29.94,10.0,SSW,17.3,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2245,MapQuest,201.0,3,2016-07-06 10:28:32,2016-07-06 10:58:32,39.348869,-122.195129,,,0.0,Accident on I-5 Northbound at Delevan Rd.,,Delevan Rd,R,Willows,Colusa,CA,95988,US,US/Pacific,KCIC,2016-07-06 10:50:00,75.2,,47.0,29.93,25.0,Variable,5.8,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2246,MapQuest,247.0,2,2016-07-06 10:30:43,2016-07-06 11:00:43,38.207825,-122.155121,,,0.0,Delays due to accident on CA-12 Jameson Canyon Rd Eastbound at Red Top Rd.,,CA-12,R,Fairfield,Solano,CA,94534,US,US/Pacific,KAPC,2016-07-06 10:54:00,63.0,,70.0,29.96,10.0,SSW,13.8,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2247,MapQuest,247.0,2,2016-07-06 10:34:26,2016-07-06 11:04:26,38.022038,-121.96019,,,0.0,Delays due to accident on CA-4 Westbound at Exit 19 Willow Pass Rd.,,CA-4 W,R,Pittsburg,Contra Costa,CA,94565,US,US/Pacific,KCCR,2016-07-06 10:53:00,66.9,,52.0,29.93,10.0,South,18.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2248,MapQuest,201.0,3,2016-07-06 10:33:53,2016-07-06 11:18:53,37.451378,-121.892654,,,0.0,Accident on I-680 Northbound at Exit 9 Jacklin Rd.,,I-680 N,R,Milpitas,Santa Clara,CA,95035,US,US/Pacific,KSJC,2016-07-06 10:53:00,71.1,,45.0,29.99,10.0,North,3.5,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2249,MapQuest,201.0,3,2016-07-06 10:40:31,2016-07-06 11:10:31,38.236862,-122.099663,,,0.0,Right hand shoulder blocked due to accident on I-80 Westbound at CA-12.,,I-80 W,R,Fairfield,Solano,CA,94534,US,US/Pacific,KAPC,2016-07-06 10:54:00,63.0,,70.0,29.96,10.0,SSW,13.8,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2250,MapQuest,201.0,2,2016-07-06 10:52:44,2016-07-06 11:37:44,37.36422,-121.901489,,,0.0,Accident on US-101 Northbound at Exits 388B 388C I-880.,,US-101 N,R,San Jose,Santa Clara,CA,95112,US,US/Pacific,KSJC,2016-07-06 10:53:00,71.1,,45.0,29.99,10.0,North,3.5,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2251,MapQuest,201.0,2,2016-07-06 11:00:21,2016-07-06 11:45:21,39.181252,-121.592308,,,0.0,Accident on Silva Ave at CA-70.,7782.0,State Highway 70,L,Marysville,Yuba,CA,95901-3124,US,US/Pacific,KMYV,2016-07-06 10:53:00,73.0,,48.0,29.95,10.0,SSE,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2252,MapQuest,236.0,2,2016-07-06 11:07:44,2016-07-06 11:52:44,38.524895,-121.467789,,,0.0,Heavy traffic due to accident on CA-99 Sacramento Fwy Southbound at Fruitridge Rd.,,Fruitridge Rd,R,Sacramento,Sacramento,CA,95824,US,US/Pacific,KSAC,2016-07-06 10:53:00,70.0,,53.0,29.94,10.0,SW,8.1,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2253,MapQuest,201.0,2,2016-07-06 11:05:36,2016-07-06 11:50:36,38.519855,-121.465096,,,0.0,Accident on CA-99 Sacramento Fwy Southbound at Martin Luther King Jr Blvd.,,Martin Luther King Jr Blvd,R,Sacramento,Sacramento,CA,95824,US,US/Pacific,KSAC,2016-07-06 10:53:00,70.0,,53.0,29.94,10.0,SW,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2254,MapQuest,201.0,2,2016-07-06 11:09:51,2016-07-06 11:54:51,38.643349,-121.114876,,,0.0,Accident on US-50 Eastbound at Scott Rd.,,El Dorado Fwy W,R,Folsom,Sacramento,CA,95630,US,US/Pacific,KMHR,2016-07-06 10:45:00,69.8,,53.0,29.94,10.0,SSW,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2255,MapQuest,201.0,3,2016-07-06 11:18:35,2016-07-06 12:03:35,37.720112,-121.658638,,,0.0,Accident on I-580 Westbound at Exit 59 Carroll Rd.,,I-580 W,R,Livermore,Alameda,CA,94551,US,US/Pacific,KLVK,2016-07-06 10:53:00,68.0,,52.0,29.97,10.0,West,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2256,MapQuest,241.0,3,2016-07-06 11:21:18,2016-07-06 11:51:18,38.207825,-122.155121,,,0.0,One lane blocked due to accident on I-80 Westbound at Exit 39B CA-12.,,CA-12,R,Fairfield,Solano,CA,94534,US,US/Pacific,KAPC,2016-07-06 11:21:00,64.9,,63.0,29.98,10.0,SSW,13.8,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2257,MapQuest,247.0,3,2016-07-06 11:26:41,2016-07-06 11:56:41,37.741856,-121.57531,,,0.0,Delays due to accident on I-580 Westbound at Exit 65 I-205.,,I-580 W,R,Tracy,Alameda,CA,95377,US,US/Pacific,KLVK,2016-07-06 11:53:00,72.0,,46.0,29.97,10.0,West,12.7,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2258,MapQuest,247.0,3,2016-07-06 11:32:03,2016-07-06 12:17:03,37.895218,-122.308243,,,0.0,Delays and right hand shoulder blocked due to accident on I-80 I-580 Westbound at Exit 13 I-580.,,Eastshore Fwy W,R,Berkeley,Alameda,CA,94710,US,US/Pacific,KOAK,2016-07-06 11:20:00,62.1,,65.0,30.02,10.0,West,11.5,,Scattered Clouds,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2259,MapQuest,247.0,3,2016-07-06 11:42:40,2016-07-06 12:27:40,38.001179,-122.282356,,,0.0,Delays due to accident on I-80 Westbound at Exit 22 Pinole Valley Rd.,,I-80 W,R,Pinole,Contra Costa,CA,94564,US,US/Pacific,KCCR,2016-07-06 11:53:00,71.1,,45.0,29.93,10.0,South,16.1,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2260,MapQuest,201.0,3,2016-07-06 11:40:48,2016-07-06 12:10:48,38.025764,-122.259537,,,0.0,Right hand shoulder blocked due to accident on I-80 Westbound at Exit 24 Willow Ave.,,I-80 W,R,Rodeo,Contra Costa,CA,94572,US,US/Pacific,KCCR,2016-07-06 11:53:00,71.1,,45.0,29.93,10.0,South,16.1,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2261,MapQuest,247.0,2,2016-07-06 11:51:01,2016-07-06 12:21:01,37.33749,-122.059494,,,0.0,Delays due to accident on CA-85 Northbound at Exits 19A 19B Homestead Rd.,,Norman Y Mineta Hwy,R,Sunnyvale,Santa Clara,CA,94087,US,US/Pacific,KNUQ,2016-07-06 11:56:00,69.1,,57.0,30.02,10.0,North,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2262,MapQuest,201.0,3,2016-07-06 11:46:58,2016-07-06 12:31:58,37.410065,-121.879219,,,0.0,Accident on I-680 Southbound at Exit 6 County Hwy-G4 Montague Expy.,,I-680 S,R,Milpitas,Santa Clara,CA,95035,US,US/Pacific,KSJC,2016-07-06 11:53:00,72.0,,48.0,29.99,10.0,West,6.9,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2263,MapQuest,247.0,2,2016-07-06 12:11:00,2016-07-06 13:11:00,37.849026,-122.235687,,,0.0,Delays due to accident on CA-24 Westbound at Exits 5 5A 5B CA-13 Warren Fwy.,,CA-24 W,R,Oakland,Alameda,CA,94618,US,US/Pacific,KOAK,2016-07-06 11:53:00,63.0,,65.0,30.03,10.0,West,11.5,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2264,MapQuest,247.0,2,2016-07-06 12:16:47,2016-07-06 13:01:47,37.374294,-121.963257,,,0.0,Delays due to accident on Central Expy Westbound at County Hwy-G4 San Tomas Expy.,2432.0,Central Expy,L,Santa Clara,Santa Clara,CA,95050,US,US/Pacific,KSJC,2016-07-06 11:53:00,72.0,,48.0,29.99,10.0,West,6.9,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2265,MapQuest,201.0,3,2016-07-06 12:23:19,2016-07-06 12:53:19,37.905491,-122.069656,,,0.0,Shoulder blocked on exit ramp due to accident on I-680 Northbound at Exit 46 Hillside Ave.,,I-680 S,R,Walnut Creek,Contra Costa,CA,94597,US,US/Pacific,KCCR,2016-07-06 12:53:00,75.9,,40.0,29.92,10.0,SSW,13.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2266,MapQuest,201.0,3,2016-07-06 12:39:33,2016-07-06 13:24:33,37.701393,-121.769829,,,0.0,Right hand shoulder blocked due to accident on I-580 Eastbound at Exits 52 52B County Hwy-J2 Livermore Ave.,,I-580 E,R,Livermore,Alameda,CA,94551,US,US/Pacific,KLVK,2016-07-06 12:53:00,75.0,,43.0,29.96,10.0,NW,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2267,MapQuest,241.0,3,2016-07-06 13:59:10,2016-07-06 14:59:10,37.970802,-122.320351,,,0.0,#2 lane blocked and right hand shoulder blocked due to accident on I-80 Westbound at Exit 19B Hilltop Dr.,,I-80 W,R,San Pablo,Contra Costa,CA,94806,US,US/Pacific,KCCR,2016-07-06 13:53:00,78.1,,36.0,29.91,10.0,SSW,16.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2268,MapQuest,201.0,3,2016-07-06 14:25:46,2016-07-06 14:55:46,38.055523,-122.224762,,,0.0,Accident on I-80 Eastbound at Exit 27 Pomona St.,,I-80 E,R,Crockett,Contra Costa,CA,94525,US,US/Pacific,KCCR,2016-07-06 14:53:00,79.0,,34.0,29.9,10.0,SSW,17.3,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2269,MapQuest,201.0,2,2016-07-06 14:26:55,2016-07-06 14:56:55,37.684505,-122.099258,,,0.0,Accident on CA-185 Mission Blvd at Medford Ave.,,Medford Ave,R,Hayward,Alameda,CA,94541,US,US/Pacific,KHWD,2016-07-06 14:54:00,64.9,,58.0,30.04,10.0,WNW,15.0,,Clear,False,False,True,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
A-2270,MapQuest,201.0,3,2016-07-06 14:22:40,2016-07-06 15:07:40,37.595844,-122.059029,,,0.0,Right hand shoulder blocked due to accident on I-880 Southbound at Exit 23 Alvarado Niles Rd.,,Nimitz Fwy S,R,Union City,Alameda,CA,94587,US,US/Pacific,KHWD,2016-07-06 13:54:00,66.0,,54.0,30.03,10.0,WNW,15.0,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
